2023-06-07 09:58:28,725 [Worker-16: Launching mavenrun-ea690a4e-4500-497d-bbb6-e868c9871f1d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lamba\Downloads\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\javax.inject_1.0.0.v20220405-0441.jar
2023-06-07 09:58:28,725 [Worker-16: Launching mavenrun-ea690a4e-4500-497d-bbb6-e868c9871f1d] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20221203-1659 [33])
2023-06-07 09:58:28,901 [Worker-16: Launching mavenrun-ea690a4e-4500-497d-bbb6-e868c9871f1d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lamba\Downloads\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\javax.annotation_1.3.5.v20221203-1659.jar
2023-06-07 09:58:28,901 [Worker-16: Launching mavenrun-ea690a4e-4500-497d-bbb6-e868c9871f1d] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.4.0.v20221112-0806 [67])
2023-06-07 09:58:28,926 [Worker-16: Launching mavenrun-ea690a4e-4500-497d-bbb6-e868c9871f1d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lamba\Downloads\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.apache.commons.cli_1.4.0.v20221112-0806.jar
2023-06-07 09:58:28,926 [Worker-16: Launching mavenrun-ea690a4e-4500-497d-bbb6-e868c9871f1d] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.1 [13])
2023-06-07 09:58:28,983 [Worker-16: Launching mavenrun-ea690a4e-4500-497d-bbb6-e868c9871f1d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lamba\Downloads\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\com.google.guava.failureaccess_1.0.1.jar
2023-06-07 09:58:29,084 [Worker-16: Launching mavenrun-ea690a4e-4500-497d-bbb6-e868c9871f1d] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\lamba\AppData\Local\Temp\m2e-archetypeGenerator15011862020018128874":
2023-06-07 09:58:29,136 [Worker-16: Launching mavenrun-ea690a4e-4500-497d-bbb6-e868c9871f1d] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=am.ik.archetype -DarchetypeArtifactId=elm-spring-boot-blank-archetype -DarchetypeVersion=0.0.3 -DgroupId=Maven_Project -DartifactId=Maven_Project -Dversion=0.0.1-SNAPSHOT -Dpackage=Maven_Project.Maven_Project -DoutputDirectory=C:\Users\lamba\eclipse-workspace -Dstyle.color=always -U archetype:generate
2023-06-07 09:59:05,813 [Worker-5: Creating elm-spring-boot-blank-archetype] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' C:\Users\lamba\eclipse-workspace\Maven_Project\pom.xml
